node_id_start,node_id_end,link,start_date,end_date
12170769,10200346,shareholder of,24-Aug-10,
12127535,10200346,shareholder of,24-Aug-10,
12105525,10200346,shareholder of,24-Aug-10,
12133007,10200346,shareholder of,24-Aug-10,
12129139,10200346,shareholder of,24-Aug-10,
12097468,10200346,shareholder of,24-Aug-10,
12097557,10200346,shareholder of,24-Aug-10,
12108530,10200346,shareholder of,24-Aug-10,
12068857,10200346,shareholder of,24-Aug-10,
12098228,10200346,shareholder of,24-Aug-10,
12116015,10200346,shareholder of,24-Aug-10,
12077399,10200346,shareholder of,24-Aug-10,
12120649,10200346,shareholder of,24-Aug-10,
12100716,10200346,shareholder of,24-Aug-10,
12126735,10200346,shareholder of,24-Aug-10,
12105126,10200346,shareholder of,24-Aug-10,
12145705,10200346,shareholder of,24-Aug-10,
12125717,10200346,shareholder of,24-Aug-10,
12188404,10200346,shareholder of,24-Aug-10,
12097311,10200346,shareholder of,24-Aug-10,
12127166,10200346,shareholder of,24-Aug-10,
12122486,10200346,shareholder of,24-Aug-10,
12120865,10200346,shareholder of,24-Aug-10,
12110807,10200346,shareholder of,24-Aug-10,
12108523,10200346,shareholder of,24-Aug-10,
12099316,10200346,shareholder of,24-Aug-10,
12106065,10200346,shareholder of,24-Aug-10,
12197329,10200346,shareholder of,24-Aug-10,
12118829,10200346,shareholder of,24-Aug-10,
12124961,10200346,shareholder of,24-Aug-10,
12113637,10200346,shareholder of,24-Aug-10,
12117479,10200346,shareholder of,24-Aug-10,
12101280,10200346,shareholder of,24-Aug-10,
12047813,10200346,shareholder of,24-Aug-10,
12100391,10200346,shareholder of,24-Aug-10,
12107443,10200346,shareholder of,24-Aug-10,
12127019,10200346,shareholder of,24-Aug-10,
12195913,10200346,shareholder of,24-Aug-10,
12118484,10200346,shareholder of,24-Aug-10,
12167470,10200346,shareholder of,24-Aug-10,
12199403,10200346,shareholder of,24-Aug-10,
12096836,10200346,shareholder of,24-Aug-10,
12100145,10200346,shareholder of,24-Aug-10,
12111037,10200346,shareholder of,24-Aug-10,
12128798,10200346,shareholder of,24-Aug-10,
12090774,10200346,shareholder of,24-Aug-10,
12095340,10200346,shareholder of,24-Aug-10,
12106378,10200346,shareholder of,24-Aug-10,
12101374,10200346,shareholder of,24-Aug-10,
12101466,10200346,shareholder of,24-Aug-10,
12101278,10200346,shareholder of,24-Aug-10,
12123827,10200346,shareholder of,24-Aug-10,
12117564,10200346,shareholder of,24-Aug-10,
12138046,10200346,shareholder of,24-Aug-10,
12140303,10200346,shareholder of,24-Aug-10,
12129080,10200346,shareholder of,24-Aug-10,
12122224,10200346,shareholder of,24-Aug-10,
12137899,10200346,shareholder of,24-Aug-10,
12101183,10200346,shareholder of,24-Aug-10,
12109806,10200346,shareholder of,24-Aug-10,
12101732,10200346,shareholder of,24-Aug-10,
12196788,10200346,shareholder of,24-Aug-10,
12100789,10200346,shareholder of,24-Aug-10,
12127150,10200346,shareholder of,24-Aug-10,
12101176,10200346,shareholder of,24-Aug-10,
12120934,10200346,shareholder of,24-Aug-10,
12110375,10200346,shareholder of,24-Aug-10,
12107113,10200346,shareholder of,24-Aug-10,
12098017,10200346,shareholder of,24-Aug-10,
12124560,10200346,shareholder of,24-Aug-10,
12124559,10200346,shareholder of,24-Aug-10,
12143533,10200346,shareholder of,24-Aug-10,
12095225,10200346,shareholder of,24-Aug-10,
12063888,10200346,shareholder of,24-Aug-10,
12099591,10200346,shareholder of,24-Aug-10,
12101509,10200346,shareholder of,24-Aug-10,
12196787,10200346,shareholder of,24-Aug-10,
12122100,10200346,shareholder of,24-Aug-10,
12097374,10200346,shareholder of,24-Aug-10,
12132466,10200346,shareholder of,24-Aug-10,
12137901,10200346,shareholder of,24-Aug-10,
12224417,10200346,shareholder of,24-Aug-10,
12110422,10200346,shareholder of,24-Aug-10,
12117928,10200346,shareholder of,24-Aug-10,
12112103,10200346,shareholder of,24-Aug-10,
12110833,10200346,shareholder of,24-Aug-10,
12119339,10200346,shareholder of,24-Aug-10,
12057717,10200346,shareholder of,24-Aug-10,
12109585,10200346,shareholder of,24-Aug-10,
12110893,10200346,shareholder of,24-Aug-10,
12110953,10200346,shareholder of,24-Aug-10,
12099711,10200346,shareholder of,24-Aug-10,
12101190,10200346,shareholder of,24-Aug-10,
12119773,10200346,shareholder of,24-Aug-10,
12130142,10200346,shareholder of,24-Aug-10,
12110169,10200346,shareholder of,24-Aug-10,
12105127,10200346,shareholder of,24-Aug-10,
12119695,10200346,shareholder of,24-Aug-10,
12114563,10200346,shareholder of,24-Aug-10,
12110388,10200346,shareholder of,24-Aug-10,
12127410,10200346,shareholder of,24-Aug-10,
12100227,10200346,shareholder of,24-Aug-10,
12122815,10200346,shareholder of,24-Aug-10,
12128740,10200346,shareholder of,24-Aug-10,
12196586,10200346,shareholder of,24-Aug-10,
12117690,10200346,shareholder of,24-Aug-10,
12098304,10200346,shareholder of,24-Aug-10,
12108069,10200346,shareholder of,24-Aug-10,
12117228,10200346,shareholder of,24-Aug-10,
12105773,10200346,shareholder of,24-Aug-10,
12125517,10200346,shareholder of,24-Aug-10,
12098229,10200346,shareholder of,24-Aug-10,
12197658,10200346,shareholder of,24-Aug-10,
12098230,10200346,shareholder of,24-Aug-10,
12103071,10200346,shareholder of,24-Aug-10,
12121801,10200346,shareholder of,24-Aug-10,
12155132,10200346,shareholder of,24-Aug-10,
12183137,10200346,shareholder of,24-Aug-10,
12098529,10200346,shareholder of,24-Aug-10,
12108886,10200346,shareholder of,24-Aug-10,
12128020,10200346,shareholder of,24-Aug-10,
12098942,10200346,shareholder of,24-Aug-10,
12120648,10200346,shareholder of,24-Aug-10,
12110334,10200346,shareholder of,24-Aug-10,
12118675,10200346,shareholder of,24-Aug-10,
12062523,10200346,shareholder of,24-Aug-10,
12128486,10200346,shareholder of,24-Aug-10,
12098356,10200346,shareholder of,24-Aug-10,
12113854,10200346,shareholder of,24-Aug-10,
12108901,10200346,shareholder of,24-Aug-10,
12095593,10200346,shareholder of,24-Aug-10,
12194796,10200346,shareholder of,24-Aug-10,
12096103,10200346,shareholder of,24-Aug-10,
12198314,10200346,shareholder of,24-Aug-10,
12098066,10200346,shareholder of,24-Aug-10,
12120091,10200346,shareholder of,24-Aug-10,
12125487,10200346,shareholder of,24-Aug-10,
12104512,10200346,shareholder of,24-Aug-10,
12111386,10200346,shareholder of,24-Aug-10,
12100729,10200346,shareholder of,24-Aug-10,
12124481,10200346,shareholder of,24-Aug-10,
12106716,10200346,shareholder of,24-Aug-10,
12109289,10200346,shareholder of,24-Aug-10,
12127318,10200346,shareholder of,24-Aug-10,
12121911,10200346,shareholder of,24-Aug-10,
12188776,10200346,shareholder of,24-Aug-10,
12109747,10200346,shareholder of,24-Aug-10,
12108446,10200346,shareholder of,24-Aug-10,
12103461,10200346,shareholder of,24-Aug-10,
12105562,10200346,shareholder of,24-Aug-10,
12124757,10200346,shareholder of,24-Aug-10,
12098501,10200346,shareholder of,24-Aug-10,
12128431,10200346,shareholder of,24-Aug-10,
12117789,10200346,shareholder of,24-Aug-10,
12121894,10200346,shareholder of,24-Aug-10,
12118363,10200346,shareholder of,24-Aug-10,
12102041,10200346,shareholder of,24-Aug-10,
12099760,10200346,shareholder of,24-Aug-10,
12156071,10200346,shareholder of,24-Aug-10,
12122216,10200346,shareholder of,24-Aug-10,
12105480,10200346,shareholder of,24-Aug-10,
12089741,10200346,shareholder of,24-Aug-10,
12107812,10200346,shareholder of,24-Aug-10,
12122115,10200346,shareholder of,24-Aug-10,
12120448,10200346,shareholder of,24-Aug-10,
12097248,10200346,shareholder of,24-Aug-10,
12098638,10200346,shareholder of,24-Aug-10,
12095376,10200346,shareholder of,24-Aug-10,
12115843,10200346,shareholder of,24-Aug-10,
12105081,10200346,shareholder of,24-Aug-10,
12095219,10200346,shareholder of,24-Aug-10,
12109227,10200346,shareholder of,24-Aug-10,
12067051,10200346,shareholder of,24-Aug-10,
12197330,10200346,shareholder of,24-Aug-10,
12219555,10200346,shareholder of,24-Aug-10,
12108733,10200346,shareholder of,24-Aug-10,
12127321,10200346,shareholder of,24-Aug-10,
12143534,10200346,shareholder of,24-Aug-10,
12198330,10200346,shareholder of,24-Aug-10,
12096807,10200346,shareholder of,24-Aug-10,
12120940,10200346,shareholder of,24-Aug-10,
12101898,10200346,shareholder of,24-Aug-10,
12099192,10200346,shareholder of,24-Aug-10,
12152786,10200346,shareholder of,24-Aug-10,
12085454,10200346,shareholder of,24-Aug-10,
12181772,10200346,shareholder of,24-Aug-10,
12103075,10200346,shareholder of,24-Aug-10,
12181802,10200346,shareholder of,24-Aug-10,
12100529,10200346,shareholder of,24-Aug-10,
12190384,10200346,shareholder of,24-Aug-10,
12155490,10200346,shareholder of,24-Aug-10,
12106263,10200346,shareholder of,24-Aug-10,
12059770,10200346,shareholder of,24-Aug-10,
12111294,10200346,shareholder of,24-Aug-10,
12129914,10200346,shareholder of,24-Aug-10,
12105490,10200346,shareholder of,24-Aug-10,
12103594,10200346,shareholder of,24-Aug-10,
12103595,10200346,shareholder of,24-Aug-10,
12101162,10200346,shareholder of,24-Aug-10,
12101163,10200346,shareholder of,24-Aug-10,
12097377,10200346,shareholder of,24-Aug-10,
12113642,10200346,shareholder of,24-Aug-10,
12222786,10200346,shareholder of,24-Aug-10,
12123260,10200346,shareholder of,24-Aug-10,
12119849,10200346,shareholder of,24-Aug-10,
12116246,10200346,shareholder of,24-Aug-10,
12119433,10200346,shareholder of,24-Aug-10,
12140304,10200346,shareholder of,24-Aug-10,
12128911,10200346,shareholder of,24-Aug-10,
12100842,10200346,shareholder of,24-Aug-10,
12099319,10200346,shareholder of,24-Aug-10,
12120576,10200346,shareholder of,24-Aug-10,
12095463,10200346,shareholder of,24-Aug-10,
12141007,10200346,shareholder of,24-Aug-10,
12199824,10200346,shareholder of,24-Aug-10,
12104649,10200346,shareholder of,24-Aug-10,
12120089,10200346,shareholder of,24-Aug-10,
12138699,10200346,shareholder of,24-Aug-10,
12107050,10200346,shareholder of,24-Aug-10,
12123261,10200346,shareholder of,24-Aug-10,
12060852,10200346,shareholder of,24-Aug-10,
12100747,10200346,shareholder of,24-Aug-10,
12113471,10200346,shareholder of,24-Aug-10,
12097838,10200346,shareholder of,24-Aug-10,
12097620,10200346,shareholder of,24-Aug-10,
12144639,10200346,shareholder of,24-Aug-10,
12097619,10200346,shareholder of,24-Aug-10,
12125010,10200346,shareholder of,24-Aug-10,
12122819,10200346,shareholder of,24-Aug-10,
12097618,10200346,shareholder of,24-Aug-10,
12126684,10200346,shareholder of,24-Aug-10,
12119195,10200346,shareholder of,24-Aug-10,
12098623,10200346,shareholder of,24-Aug-10,
12127443,10200346,shareholder of,24-Aug-10,
12108631,10200346,shareholder of,24-Aug-10,
12100700,10200346,shareholder of,24-Aug-10,
12127376,10200346,shareholder of,24-Aug-10,
12100990,10200346,shareholder of,24-Aug-10,
12119640,10200346,shareholder of,24-Aug-10,
12097684,10200346,shareholder of,24-Aug-10,
12113464,10200346,shareholder of,24-Aug-10,
12124578,10200346,shareholder of,24-Aug-10,
12122488,10200346,shareholder of,24-Aug-10,
12107671,10200346,shareholder of,24-Aug-10,
12107849,10200346,shareholder of,24-Aug-10,
12096230,10200346,shareholder of,24-Aug-10,
12111555,10200346,shareholder of,24-Aug-10,
12096754,10200346,shareholder of,24-Aug-10,
12096755,10200346,shareholder of,24-Aug-10,
12096542,10200346,shareholder of,24-Aug-10,
12144640,10200346,shareholder of,24-Aug-10,
12119544,10200346,shareholder of,24-Aug-10,
12096941,10200346,shareholder of,24-Aug-10,
12109723,10200346,shareholder of,24-Aug-10,
12085460,10200346,shareholder of,24-Aug-10,
12113804,10200346,shareholder of,24-Aug-10,
12098359,10200346,shareholder of,24-Aug-10,
12215236,10200346,shareholder of,24-Aug-10,
12110506,10200346,shareholder of,24-Aug-10,
12119850,10200346,shareholder of,24-Aug-10,
12116336,10200346,shareholder of,24-Aug-10,
12147601,10200346,shareholder of,24-Aug-10,
12132318,10200346,shareholder of,24-Aug-10,
12178146,10200346,shareholder of,24-Aug-10,
12096600,10200346,shareholder of,24-Aug-10,
12100033,10200346,shareholder of,24-Aug-10,
12099515,10200346,shareholder of,24-Aug-10,
12103592,10200346,shareholder of,24-Aug-10,
12104648,10200346,shareholder of,24-Aug-10,
12100841,10200346,shareholder of,24-Aug-10,
12213656,10200346,shareholder of,24-Aug-10,
12102607,10200346,shareholder of,24-Aug-10,
12113024,10200346,shareholder of,24-Aug-10,
12097928,10200346,shareholder of,24-Aug-10,
12123617,10200346,shareholder of,24-Aug-10,
12123455,10200346,shareholder of,24-Aug-10,
12117460,10200346,shareholder of,24-Aug-10,
12095897,10200346,shareholder of,24-Aug-10,
12101600,10200346,shareholder of,24-Aug-10,
12204656,10200346,shareholder of,24-Aug-10,
12099280,10200346,shareholder of,24-Aug-10,
12100840,10200346,shareholder of,24-Aug-10,
12128311,10200346,shareholder of,24-Aug-10,
12117905,10200346,shareholder of,24-Aug-10,
12132378,10200346,shareholder of,24-Aug-10,
12119606,10200346,shareholder of,24-Aug-10,
12120722,10200346,shareholder of,24-Aug-10,
12111717,10200346,shareholder of,24-Aug-10,
12100388,10200346,shareholder of,24-Aug-10,
12111551,10200346,shareholder of,24-Aug-10,
12117906,10200346,shareholder of,24-Aug-10,
12115311,10200346,shareholder of,24-Aug-10,
12098360,10200346,shareholder of,24-Aug-10,
12114005,10200346,shareholder of,24-Aug-10,
12095895,10200346,shareholder of,24-Aug-10,
12102247,10200346,shareholder of,24-Aug-10,
12101274,10200346,shareholder of,24-Aug-10,
12116003,10200346,shareholder of,24-Aug-10,
12120809,10200346,shareholder of,24-Aug-10,
12112325,10200346,shareholder of,24-Aug-10,
12117361,10200346,shareholder of,24-Aug-10,
12102586,10200346,shareholder of,24-Aug-10,
12096884,10200346,shareholder of,24-Aug-10,
12113344,10200346,shareholder of,24-Aug-10,
12131909,10200346,shareholder of,24-Aug-10,
12132683,10200346,shareholder of,24-Aug-10,
12113855,10200346,shareholder of,24-Aug-10,
12133209,10200346,shareholder of,24-Aug-10,
12122287,10200346,shareholder of,24-Aug-10,
12105547,10200346,shareholder of,24-Aug-10,
12116523,10200346,shareholder of,24-Aug-10,
12118361,10200346,shareholder of,24-Aug-10,
12107438,10200346,shareholder of,24-Aug-10,
12098728,10200346,shareholder of,24-Aug-10,
12112432,10200346,shareholder of,24-Aug-10,
12109389,10200346,shareholder of,24-Aug-10,
12096936,10200346,shareholder of,24-Aug-10,
12101964,10200346,shareholder of,24-Aug-10,
12099253,10200346,shareholder of,24-Aug-10,
12205530,10200346,shareholder of,24-Aug-10,
12096721,10200346,shareholder of,24-Aug-10,
12097922,10200346,shareholder of,24-Aug-10,
12117360,10200346,shareholder of,24-Aug-10,
12097561,10200346,shareholder of,24-Aug-10,
12097562,10200346,shareholder of,24-Aug-10,
12104530,10200346,shareholder of,24-Aug-10,
12171298,10200913,shareholder of,28-Jan-04,
12167822,10201004,shareholder of,5-Jul-06,5-Jul-06
12126573,10201149,shareholder of,5-Dec-12,
12217660,10201149,shareholder of,31-Aug-11,
12217606,10201149,shareholder of,5-Dec-12,
12217660,10201149,shareholder of,5-Dec-12,
12217606,10201149,shareholder of,31-Aug-11,
12105284,10201149,shareholder of,23-Feb-11,
12112193,10201149,shareholder of,31-Aug-11,
12109586,10201149,shareholder of,2-Nov-11,5-Dec-12
12114745,10201595,shareholder of,12-Mar-12,
12105219,10201448,shareholder of,16-Jul-05,
12106145,10201448,shareholder of,23-Nov-04,
12117927,10201487,shareholder of,1-Jun-10,
12116638,10201769,shareholder of,15-Oct-02,
12127787,10201838,shareholder of,1-Feb-03,
12127016,10201838,shareholder of,21-Nov-01,
12097616,10201886,shareholder of,7-Dec-02,
12081984,10201886,shareholder of,7-Dec-02,
12099049,10201960,shareholder of,17-Nov-07,
12115507,10201960,shareholder of,17-Nov-07,
12130356,10201960,shareholder of,17-Nov-07,
12056744,10201960,shareholder of,17-Nov-07,
12100784,10201960,shareholder of,17-Nov-07,
12107928,10202064,shareholder of,17-Apr-97,
12107015,10202064,shareholder of,17-Apr-97,
12107574,10202303,shareholder of,16-Jun-03,
12219405,10202348,shareholder of,26-Jan-05,
12127773,10202359,shareholder of,30-Dec-05,23-Jan-06
12105550,10202386,shareholder of,11-Feb-03,20-Nov-07
12095819,10202410,shareholder of,10-Feb-03,
12104922,10202420,shareholder of,22-Feb-01,
12115596,10202550,shareholder of,3-Jul-01,
12100307,10202550,shareholder of,3-Jul-01,
12099509,10202550,shareholder of,3-Jul-01,
12126613,10202550,shareholder of,3-Jul-01,
12127198,10202637,shareholder of,10-Aug-07,
12117357,10202637,shareholder of,10-Aug-07,
12105653,10202675,shareholder of,25-Nov-02,1-Oct-11
12173479,10202966,shareholder of,4-Jul-05,1-Oct-07
12200884,10202941,shareholder of,26-May-05,
12200883,10202941,shareholder of,26-May-05,
12140916,10203032,shareholder of,9-Jan-09,
12140915,10203032,shareholder of,9-Jan-09,
13000969,10203186,beneficiary of,,
12116134,10203197,shareholder of,30-Dec-05,
12129410,10203212,shareholder of,8-Aug-05,
12104384,10203213,shareholder of,6-Jul-05,
12109282,10203244,shareholder of,4-Nov-05,
12109140,10203244,shareholder of,8-Jan-07,
12095744,10203273,shareholder of,15-Jul-09,
12102640,10203554,shareholder of,9-Oct-06,
12111642,10203928,shareholder of,2-Feb-09,
12099718,10203634,shareholder of,12-Apr-01,
12111540,10203648,shareholder of,14-Jun-05,
12102135,10203648,shareholder of,14-Jun-05,
13010656,10203648,beneficiary of,,
12118586,10203765,shareholder of,17-May-07,
12097200,10203765,shareholder of,17-May-07,
12111713,10203765,shareholder of,17-May-07,
12120795,10203787,shareholder of,20-Dec-07,
12205940,10203849,shareholder of,1-May-10,1-May-10
12206427,10203849,shareholder of,1-May-10,
12113390,10203878,shareholder of,7-Aug-06,
12106401,10204041,shareholder of,19-Feb-09,
12111230,10204219,shareholder of,31-Oct-06,
12098494,10204268,shareholder of,2-Nov-09,
12122904,10204298,shareholder of,27-Feb-07,25-Nov-09
12101747,10209655,shareholder of,12-Sep-12,
12090773,10209655,shareholder of,1-Jun-12,12-Sep-12
12095881,10209667,shareholder of,27-Jan-14,
13004371,10209667,beneficiary of,,
12108148,10204891,shareholder of,30-Nov-07,
12121745,10204903,shareholder of,19-Dec-06,
12169302,10204916,shareholder of,11-Jun-07,29-Jun-12
12169302,10204916,shareholder of,11-Nov-07,29-Jun-12
12102707,10204946,shareholder of,21-Apr-10,
12182564,10204994,shareholder of,9-Jan-08,
12107759,10205134,shareholder of,21-Apr-10,
12124309,10205304,shareholder of,14-Apr-10,
12103783,10205305,shareholder of,18-Mar-14,
12122813,10205359,shareholder of,20-May-08,
12129066,10205381,shareholder of,8-Jan-14,9-Jan-14
12129066,10205381,shareholder of,26-May-10,7-Jan-11
12129066,10205381,shareholder of,9-Jan-14,
12129066,10205381,shareholder of,25-Oct-13,8-Jan-14
12129066,10205381,shareholder of,15-Jan-14,
12129066,10205381,shareholder of,7-Jan-11,25-Oct-13
12154339,10205383,shareholder of,15-Nov-88,19-Jul-94
