node_id,name,original_name,former_name,jurisdiction_description,address,incorporation_date,inactivation_date,struck_off_date,status,service_provider,countries
10174235,OLCOTT INTERNATIONAL LTD.,OLCOTT INTERNATIONAL LTD.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-97,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10174254,CASTERTON BUSINESS INC.,CASTERTON BUSINESS INC.,,Panama,CASTERTON BUSINESS INC. BANCO ESPAÑOL DE CREDITO (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; NY 10019 UNITED STATES OF AMERICA *S.I.*,10-Dec-15,,,Active,Mossack Fonseca,United States
10174285,JC ENTERPRISES LIMITED,JC ENTERPRISES LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,24-Nov-93,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10174295,AUDRA COMPANY LIMITED,AUDRA COMPANY LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,24-Sep-91,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174353,"ICC ASSET MANAGEMENT, LTD.","ICC ASSET MANAGEMENT, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,17-Jun-97,20-Jun-02,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174384,"BEARER NEPTUNE INVESTMENTS, LTD.","BEARER NEPTUNE INVESTMENTS, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,19-Mar-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174396,ASTEC INCORPORATED,ASTEC INCORPORATED,,Bahamas,INTERNATIONAL ASSET STRATEGIES; INC. 10 PARADISE DRIVE LACONIA; NEW HAMPSHIRE 03246 U. S. A.,19-Apr-95,4-Jan-97,31-Dec-96,Bad debt account,Mossack Fonseca,United States
10174473,HONEYBIRD TRADING CORP.,HONEYBIRD TRADING CORP.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,17-Jan-96,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174512,CLEARWAY TRADING INC.,CLEARWAY TRADING INC.,,Panama,"ANA MARIA FIRPO C/O GONZALO AVENDANO 10 CAPE FLORIDA KEY BISCAYNE, FLORIDA 33149",14-Mar-14,,,Active,Mossack Fonseca,United States
10174572,MPY INVESTMENTS LIMITED,MPY INVESTMENTS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,7-Dec-93,23-Jun-99,31-Dec-99,Defaulted,Mossack Fonseca,United States
10174578,UPTON INTERNATIONAL GROUP S.A.,UPTON INTERNATIONAL GROUP S.A.,,Panama,UBS AG - UBS FINANCIAL SERVICES INC. 787; SEVENTH AVENUE; 15TH FLOOR NEW YORK 10019; NEW YORK USA,21-Mar-14,,,Active,Mossack Fonseca,United States
10174607,"SAN MARTINO ENTERPRISES, S.A.","SAN MARTINO ENTERPRISES, S.A.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,30-Aug-93,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174608,"GANDHI, LTD.","GANDHI, LTD. (EX-AYUR-VED LIMITED)",AYUR-VED LIMITED,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,5-Nov-93,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174613,WEIHAI LTD.,WEIHAI LTD.,,Bahamas,FAR EAST/NORTH AMERICA MANUFACTURING (FENA) LTD. C/O JULIO CHIU 2905-A  ROSA AVENUE EL PASO; TEXAS 79905 U.  S.  A. **S.I.**  ''ATTORNEY WORK PRODUCT; PRIVILEGED AND CONFIDENTIAL'',16-Dec-92,12-Jan-94,31-Dec-93,Defaulted,Mossack Fonseca,United States
10174676,PETRO TEAM CONSULTANT CO. INC.,PETRO TEAM CONSULTANT CO. INC.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,6-Apr-99,4-Jan-10,31-Dec-09,Resigned as agent,Mossack Fonseca,United States
10174700,AIICO BAHAMAS LTD.,AIICO BAHAMAS LTD.,,Bahamas,"MOSSACK FONSECA & CO. (U.K.) LIMITED INVISION HOUSE WILBURY WAY, HITCHIN HERTFORDSHIRE SG4 OTW UNITED KINGDOM",4-Jan-93,30-Mar-04,31-Dec-04,Inactivated,Mossack Fonseca,United Kingdom
10174701,WYATT INVESTMENTS LTD.,WYATT INVESTMENTS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,24-Jan-95,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174846,PASTERN COMPANY LTD.,PASTERN COMPANY LTD.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-98,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10174868,ROSY FORTUNE ENTERPRISES LTD.,ROSY FORTUNE ENTERPRISES LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-96,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10174912,PORT VALE PROPERTIES LIMITED,PORT VALE PROPERTIES LIMITED,,Bahamas,"D & P MANAGEMENT LIMITED BANK HALL LLANWNEN ROAD LAMPETER SA48 7JP CEREDIGION, WALES UNITED KINGDOM",4-Nov-97,10-Apr-12,31-Dec-12,Changed agent,Mossack Fonseca,United Kingdom
10175061,BREXFORD LIMITED,BREXFORD LIMITED,,Bahamas,"MR. MAX MOROZ  1417 CHAUTAUQUA BL PACIFIC PALISADES, CA 90272 USA",15-Nov-96,25-Jul-97,31-Dec-97,Defaulted,Mossack Fonseca,United States
10175122,WIZARD INVESTMENTS LTD.,WIZARD INVESTMENTS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,21-Aug-95,2-Jan-98,31-Dec-97,Defaulted,Mossack Fonseca,United States
10175146,LOVELY SHEPHERD LTD.,LOVELY SHEPHERD LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,24-Apr-95,15-May-00,31-Dec-00,Changed agent,Mossack Fonseca,United States
10175192,"PROSSER INVESTMENTS, LTD.","PROSSER INVESTMENTS, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,7-Apr-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10175267,"MOLBORAN CORPORATION, S.A.","MOLBORAN CORPORATION, S.A.",,Panama,"SR. GIUSEPPE ALASIA GALLO 9406 S.W. 125 PL MIAMI, 33186 FL U.S.A",3-Feb-87,5-Aug-89,3-May-88,Defaulted,Mossack Fonseca,United States
10175328,IMEX DE VENEZUELA CORP.,IMEX DE VENEZUELA CORP.,,Panama,QPRODUCTS; LLC 715 PINELLAS CALLE; CLEARWATER; FLORIDA 33756; EE.UU. FLORIDA[USA] USA,23-Mar-15,,,Active,Mossack Fonseca,United States
10175379,VETRON HOLDINGS INC.,VETRON HOLDINGS INC.,,Bahamas,"MR. RICARDO J. ALEMAN (A-108) P.O. BOX 527948 MIAMI, FL 33152-7948 U. S. A.",4-Jan-99,4-Jan-02,31-Dec-01,Defaulted,Mossack Fonseca,United States
10175359,PERSONAL COMPUTER DIVISION LTD.,PERSONAL COMPUTER DIVISION LTD.,,Bahamas,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",31-May-95,10-Dec-01,31-Dec-01,Defaulted,Mossack Fonseca,United States
10175371,NUFIELD INVESTMENTS INC.,NUFIELD INVESTMENTS INC.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-98,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10175391,OVELL INC.,OVELL INC.,,Bahamas,ALLEN & ST. JOHN; P.A. GRAND BAY PLAZA 2665 SOUTH BAYSHORE DRIVE PENTHOUSE 1-A COCONUT GROVE; FLORIDA 33133 U. S. A.,10-Sep-91,6-Oct-93,31-Dec-92,Changed agent,Mossack Fonseca,United States
10175397,BARRACUDA INVESTMENT COMPANY LTD.,BARRACUDA INVESTMENT COMPANY LTD.,,Bahamas,"MRS. VICTORIA J. ELLIOT 132 SANDS POINT DRIVE TIERRA VERDE, FL 33715 U.S.A",30-Mar-94,30-Apr-01,31-Dec-01,Defaulted,Mossack Fonseca,United States
10175400,AMITY INVESTMENTS LIMITED,AMITY INVESTMENTS LIMITED,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",2-Jan-96,2-Jan-98,31-Dec-97,Defaulted,Mossack Fonseca,United States
10175429,IMMETA-HOLDING CORPORATION,IMMETA-HOLDING CORPORATION,,Bahamas,"MR. MAX MOROZ  1417 CHAUTAUQUA BL PACIFIC PALISADES, CA 90272 USA",13-Oct-94,18-Jul-96,31-Dec-96,Defaulted,Mossack Fonseca,United States
10175450,KINGCUP PROPERTY HOLDINGS LTD.,KINGCUP PROPERTY HOLDINGS LTD.,,Bahamas,RICHMOND FIDUCIARY GROUP LIMITED RICHMOND HOUSE P.O. BOX 374 ST. JULIAN'S AVENUE ST. PETER PORT GUERNSEY  GY1 3YS **S.I.**,14-Apr-97,3-Dec-12,31-Dec-13,Defaulted,Mossack Fonseca,Guernsey
10175583,ATLANTIC MARINE SERVICES INC.,ATLANTIC MARINE SERVICES INC.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,10-Dec-97,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10175621,EVEREST INVESTMENT HOLDING CO. LTD.,EVEREST INVESTMENT HOLDING CO. LTD.,,Bahamas,OLD CROWN TRUST 41 Central Chambers Dame Court Dublin 2 Ireland USA,17-May-96,7-Jan-03,31-Dec-02,Defaulted,Mossack Fonseca,United States
10175633,FOUR WYNDS LIMITED,FOUR WYNDS LIMITED,,Bahamas,"KOSTENBAUM & ASSOCIES COURS DE RIVE 10 1204, GENEVA SWITZERLAND",23-Jan-96,15-Apr-13,31-Dec-14,Dissolved,Mossack Fonseca,Switzerland
10175663,ATLANTIC LEGAL SERVICES INC.,ATLANTIC LEGAL SERVICES INC.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,10-Dec-97,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10175687,GAMA HEDGE FUND LTD.,GAMA HEDGE FUND LTD.,,Bahamas,MR. LEON B. LIPKIN TWO GRAND CENTRAL TOWER 140 EAST; 45TH STREET NEW YORK; NEW YORK 10017 UNITED STATES OF AMERICA,29-Sep-95,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10175704,IT&C INTERNATIONAL INC.,IT&C INTERNATIONAL INC.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,29-Jun-98,3-Jan-01,31-Dec-00,Defaulted,Mossack Fonseca,United States
10175709,OMNIBUS MANAGEMENT CORPORATION,OMNIBUS MANAGEMENT CORPORATION,,Bahamas,"MR. JERRY RADNEY 4233 COLEMAN ROAD NORTH VALDESTA, GEORGIA 31602 U. S. A.",9-Jun-94,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10175712,WARRINGTON LTD.,WARRINGTON LTD.,,Bahamas,HUNTON & WILLIAMS 1111 BRICKELL AVE.; SUITE 2500 MIAMI; FL 33131 USA ATTENTION:  MR. RICHARD RAZOOK,25-Feb-98,15-Oct-01,31-Dec-02,Inactivated,Mossack Fonseca,United States
10175720,SUPER FASHION S.A.,SUPER FASHION S.A.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,4-Mar-98,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10175749,VFT CORPORATION,VFT CORPORATION,,Bahamas,"MR. MAX MOROZ  1417 CHAUTAUQUA BL PACIFIC PALISADES, CA 90272 USA",24-Oct-94,18-Jul-96,31-Dec-96,Defaulted,Mossack Fonseca,United States
10175768,WATERLOO BRIDGE LTD.,WATERLOO BRIDGE LTD.,,Bahamas,"WILLIAMS INTERNATIONAL GROUP, LTD. P.O. BOX 420271 DALLAS TEXAS 75342-0271 U. S. A.",26-Jun-98,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10175796,SILVERY INVESTMENT  FUND S.A.,SILVERY INVESTMENT  FUND S.A.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,14-Jul-98,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10175901,"WORKING FOR THE WORLD, S.A.","WORKING FOR THE WORLD, S.A.",,Panama,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",12-Mar-15,,,Active,Mossack Fonseca,United States
10175907,"Van Zegen, S.A.","Van Zegen, S.A.",,Panama,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",10-Mar-15,,,Active,Mossack Fonseca,United States
10175908,"Fegaro One, S.A.","Fegaro One, S.A.",,Panama,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",10-Mar-15,,,Active,Mossack Fonseca,United States
10175910,"AGORA INTERNATIONAL (BAHAMAS), LTD.","AGORA INTERNATIONAL (BAHAMAS), LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,23-May-96,23-Jun-99,31-Dec-99,Defaulted,Mossack Fonseca,United States
10175934,GREENGAGE TRADING CORP.,GREENGAGE TRADING CORP.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,15-May-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10175940,"STOCK ASSET MANAGEMENT, LTD.","STOCK ASSET MANAGEMENT, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,3-Oct-95,20-Jun-02,31-Dec-01,Changed agent,Mossack Fonseca,United States
10175986,FULTRON TOWER TRADING LTD.,FULTRON TOWER TRADING LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-96,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10175981,SHELFORD INVESTMENTS LTD.,SHELFORD INVESTMENTS LTD.,,Bahamas,STEARNS WEAVER MILLER WEISSLER ALHADEFF & SITTERSON; P.A. MUSEUM TOWER 180 WEST FLAGLER STREET MIAMI; FLORIDA 33130 U. S. A.,29-Nov-96,1-Aug-02,31-Dec-03,Changed agent,Mossack Fonseca,United States
10176100,FORGE PROPERTIES LTD.,FORGE PROPERTIES LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,5-Jun-96,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10176107,WINDSHIELD INVESTMENTS LIMITED,WINDSHIELD INVESTMENTS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,1-Dec-93,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10176147,SOUTH GLOSS HOLDINGS LTD.,SOUTH GLOSS HOLDINGS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-96,20-Jun-02,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176165,LA FENICE LTD.,LA FENICE LTD.,,Bahamas,"TITO MAZZETTA P.C. & ASSOCIATES 233 PEACHTREE STREET SUITE 2308, HARRIS TOWER ATLANTA GEORGIA 30303 U.S.A",10-Jun-96,7-Jan-03,31-Dec-02,Defaulted,Mossack Fonseca,United States
10176312,"INTERPESC INVESTMENTS, LTD.","INTERPESC INVESTMENTS, LTD.",,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,10-Apr-96,20-Jun-02,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176344,GLOBAL CLEARING CORPORATION,GLOBAL CLEARING CORPORATION,,Bahamas,ADIRONDACK PORTFOLIO MANAGEMENT; INC. P.O. BOX 108 GLEN RIDGE; NEW JERSEY 07028 U. S. A.  ATTN.  MR. FRANK S. PUSATERI,11-May-93,4-Jan-96,31-Dec-95,Defaulted,Mossack Fonseca,United States
10176346,KEMPER ENTERPRISES INC.,KEMPER ENTERPRISES INC.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,25-Apr-96,20-Jun-02,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176350,MAJESTIC PROPERTIES LTD.,MAJESTIC PROPERTIES LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,23-Aug-96,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176418,LAVA INCORPORATED,LAVA INCORPORATED,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",24-Oct-96,2-Jan-98,31-Dec-97,Defaulted,Mossack Fonseca,United States
10176498,NATCO PROPERTY INC.,NATCO PROPERTY INC.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-97,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10176513,MINEDON PROPERTIES INC.,MINEDON PROPERTIES INC.,,Bahamas,"MOSSACK FONSECA & CO. MOSSFON BUILDING CALLE 54 ESTE PANAMA, REPUBLICA DE PANAMA",2-Jan-98,,31-Dec-99,Dissolved shelf company,Mossack Fonseca,Panama
10176529,SAMBOURNE INVEST CORP.,SAMBOURNE INVEST CORP.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,3-Jan-95,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176536,SWIFT ASCENT INVESTMENTS LTD.,SWIFT ASCENT INVESTMENTS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,3-Jan-95,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176659,POLYPACK CORPORATION,POLYPACK CORPORATION,,Bahamas,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",18-Dec-97,5-Jun-01,31-Dec-01,Defaulted,Mossack Fonseca,United States
10176685,VOLK HOLDINGS CORP.,VOLK HOLDINGS CORP.,,Bahamas,ALMONTE & ASSOCIATES LAW FIRM P.C. 119 WASHINGTON AVE; STE 101  ALBANY; NEW YORK 12210 ALBANY USA,4-Jan-99,4-Jan-11,31-Dec-10,Defaulted,Mossack Fonseca,United States
10176718,FIFER ENTERPRISES CORP.,FIFER ENTERPRISES CORP.,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",23-Jan-96,2-Jan-98,31-Dec-97,Defaulted,Mossack Fonseca,United States
10176773,CHESTER MESTER HOLDINGS LTD.,CHESTER MESTER HOLDINGS LTD.,,Bahamas,LUCIANA  R. HADDAD HAKIM 2665 SOUTH BAYSHORE DRIVE; SUITE 435 COCONUT GROVE; FLORIDA 33133  U.S.A.,27-Feb-98,14-Nov-05,31-Dec-02,Inactivated,Mossack Fonseca,United States
10176846,LYNCH TRADING LIMITED,LYNCH TRADING LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,11-Sep-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10176848,"PIONEER INTERNATIONAL HOLDINGS, LTD.","PIONEER INTERNATIONAL HOLDINGS, LTD.",,Bahamas,"INTERNATIONAL CORPORATE SERVICES, INC. P.O. BOX 48379 LOS ANGELES CALIFORNIA 90048 UNITED STATES OF AMERICA",11-Nov-91,30-May-95,31-Dec-92,Trash company,Mossack Fonseca,United States
10176850,VIENEX HOLDINGS LIMITED,VIENEX HOLDINGS LIMITED,,Bahamas,MR. LEON B. LIPKIN TWO GRAND CENTRAL TOWER 140 EAST; 45TH STREET NEW YORK; NEW YORK 10017 UNITED STATES OF AMERICA,19-Feb-93,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10176866,HURSTCOURT INVESTMENTS LIMITED,HURSTCOURT INVESTMENTS LIMITED,,Bahamas,CAVENDISH MANAGEMENT LT Gabriel Schneider 14 Ravensdale Road London N16 6Sh ESTONIA,27-Mar-97,,,Active,Mossack Fonseca,Estonia
10176884,BELL INVEST LIMITED,BELL INVEST LIMITED,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",2-Jan-96,2-Jan-98,31-Dec-97,Defaulted,Mossack Fonseca,United States
10176966,TANEY ENTERPRISES LTD.,TANEY ENTERPRISES LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-97,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10177106,WHEELER HOLDINGS CORP.,WHEELER HOLDINGS CORP.,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jan-97,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10177053,BAH. LABOUR CORPORATION,BAH. LABOUR CORPORATION,,Bahamas,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,1-Oct-97,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10177085,KEMPVILLE OVERSEAS LTD.,KEMPVILLE OVERSEAS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-97,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10177094,DAVENWOOD LIMITED,DAVENWOOD LIMITED,,Bahamas,AKIN; GUMP; STRAUSS; HAUER & FELD; LLP 590 MADISON AVENUE  NEW YORK; NEW YORK 10022  U.S.A,24-Mar-93,7-Jan-03,31-Dec-02,Defaulted,Mossack Fonseca,United States
10177125,TECHWOOD INTERNATIONAL CORP.,TECHWOOD INTERNATIONAL CORP.,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",5-Jan-99,4-Jan-02,31-Dec-01,Defaulted,Mossack Fonseca,United States
10177178,STUBER INVESTMENTS LTD.,STUBER INVESTMENTS LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,18-Apr-96,,31-Dec-01,Changed agent,Mossack Fonseca,United States
10177236,SUNNY GLASS INVESTMENTS LTD.,SUNNY GLASS INVESTMENTS LTD.,,Bahamas,"TM WISDOM S.A. 21, RUE DU MONT-BLANC CASE POSTALE 2135 1211 GENEVE 1",15-May-98,6-Aug-13,31-Dec-14,Dissolved,Mossack Fonseca,Switzerland
10177349,MAISAN S.A.,MAISAN S.A.,,Bahamas,MAISAN S.A. MAISAN S.A. BANCO ESPAÑOL DE CREDITO; S.A. (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; N.Y. 10019 U.S.A. *S.I.*,22-Apr-92,25-Feb-97,31-Dec-97,Defaulted,Mossack Fonseca,United States
10177364,GLOBAL LINK INVESTMENTS LIMITED,GLOBAL LINK INVESTMENTS LIMITED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,20-Feb-95,5-Jan-99,31-Dec-98,Defaulted,Mossack Fonseca,United States
10177365,COMPUTER DISTRIBUTION CENTRE LTD.,COMPUTER DISTRIBUTION CENTRE LTD.,,Bahamas,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",31-May-95,10-Dec-01,31-Dec-01,Defaulted,Mossack Fonseca,United States
10177408,CHIVANAS FASHION S. A.,CHIVANAS FASHION S. A.,,Bahamas,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",5-Feb-96,2-Jan-98,31-Dec-97,Defaulted,Mossack Fonseca,United States
10177440,GALLIARD HOLDINGS INCORPORATED,GALLIARD HOLDINGS INCORPORATED,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,3-Jan-95,2-May-01,31-Dec-01,Changed agent,Mossack Fonseca,United States
10177472,"OCCIDENTAL INVESTMENT, INC.","OCCIDENTAL INVESTMENT, INC.",,Bahamas,OCCIDENTAL INVESTMENTS INC. 12280 NW; 7 TRAIL MIAMI; FLORIDA 33182 UNITED STATES OF AMERICA,15-Nov-94,20-Feb-03,31-Dec-03,Defaulted,Mossack Fonseca,United States
10177519,GLOBAL STOCKS LTD.,GLOBAL STOCKS LTD.,,Bahamas,MR. LEON B. LIPKIN TWO GRAND CENTRAL TOWER 140 EAST; 45TH STREET NEW YORK; NEW YORK 10017 UNITED STATES OF AMERICA,21-Aug-95,4-Jan-97,31-Dec-96,Defaulted,Mossack Fonseca,United States
10177541,YOUNG BROTHERS CORPORATION,YOUNG BROTHERS CORPORATION,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,3-Jul-95,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10177581,PLAINVIEW DEVELOPMENT LTD.,PLAINVIEW DEVELOPMENT LTD.,,Bahamas,PSM CORPORATE SERVICES; INC. 7220 SW 107 TERRACE MIAMI; FLORIDA 33156-3848 U.S.A,2-Jan-97,4-Jan-00,31-Dec-99,Defaulted,Mossack Fonseca,United States
10177621,J M G HOLDING LTD.,J M G HOLDING LTD.,,Bahamas,"JMG HOLDING LTD. P.O. BOX 7672 FLUSHING, NY 11352 USA **S.I.**",14-Feb-96,3-Jan-07,31-Dec-06,Defaulted,Mossack Fonseca,United States
